[variant_18] case=01 MAXIMA NOTURNA_DEZ25.PWF  out=/Users/gabrielrufinomontenegro/pibic-opf-2025/powerflow/Codes/PF_Formulation/resultados_csv/18/01_MAXIMA_NOTURNA_DEZ25
1. Lendo arquivo PWF: /Users/gabrielrufinomontenegro/pibic-opf-2025/powerflow/Codes/data/01 MAXIMA NOTURNA_DEZ25.PWF
[info | PWF]: Populating defaults
[info | PowerModels]: updated generator 228 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 332 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 190 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 227 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 980 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1305 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 297 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 605 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1106 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 24 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1783 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 928 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 204 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 416 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 23 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 160 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 561 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 859 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 891 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 815 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 981 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 253 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 916 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1282 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1429 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 39 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 843 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1588 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 112 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 791 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 372 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 34 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1665 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 137 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 590 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 55 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 323 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1628 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 17 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 243 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 172 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 333 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 363 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1296 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1721 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 550 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 341 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 664 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 912 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1748 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1598 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1685 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 598 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1318 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 14 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 167 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 613 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 643 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1052 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1121 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1556 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 96 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 456 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 510 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 257 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1078 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 19 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1754 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 673 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1502 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 925 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 197 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1545 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 401 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 276 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 778 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 21 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 83 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 244 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 582 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1043 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 868 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 558 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1540 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 871 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 545 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 3 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1615 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 81 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 987 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 964 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1516 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 751 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1070 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1169 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1493 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1019 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1684 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1334 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 303 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1434 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1710 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1210 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 704 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1468 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 117 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1166 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1050 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1423 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 499 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1542 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1432 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 852 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1145 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 176 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 182 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1199 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 894 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1083 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1231 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1675 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1720 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1758 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1780 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 554 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 623 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 249 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 485 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 636 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1239 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1736 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1659 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1290 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1613 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 346 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1149 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 542 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 638 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 389 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 966 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1220 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1223 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 219 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 559 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1288 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1132 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1592 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 203 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1212 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1313 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 157 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 799 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1110 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1049 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1460 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 793 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 57 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 165 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 876 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1075 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1162 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1267 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 973 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 885 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1271 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1593 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 200 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1158 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 641 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 428 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1085 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1425 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 772 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1074 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 273 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 734 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1356 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1612 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1361 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 717 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 822 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1552 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1135 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1011 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 583 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 61 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 247 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 835 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 385 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 457 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1681 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 611 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1179 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 992 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 56 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 528 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 438 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1704 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 723 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1731 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1285 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 264 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1081 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1178 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1735 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 106 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 435 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 489 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1246 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1607 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 846 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 576 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 584 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 287 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 213 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 474 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1734 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1311 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 356 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 265 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 215 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1023 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 443 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1696 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 424 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 154 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1151 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 682 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 49 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 5 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1345 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 990 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 196 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1546 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 90 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 707 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 994 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 404 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 742 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1089 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 201 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 311 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1402 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1566 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 315 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 448 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 461 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1350 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 366 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 757 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1619 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 841 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1699 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 657 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1227 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 71 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 984 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1306 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1446 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 988 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1339 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 997 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 614 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 934 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 731 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 266 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1476 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 6 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 441 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 804 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 811 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 920 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1109 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1562 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 125 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1205 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 98 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 473 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 1167 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
