--- patched script (head) ---
218:arquivo = "/Users/gabrielrufinomontenegro/pibic-opf-2025/powerflow/Codes/data/caso_red2.pwf"
--- begin julia output ---
c1. Lendo arquivo PWF...
[info | PWF]: Populating defaults
[info | PowerModels]: updated generator 6 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 125 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 98 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 272 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 174 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 187 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 7 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 261 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 194 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 140 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 107 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 102 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 69 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 282 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 97 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 4 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 221 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 235 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 212 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 210 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 13 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 136 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 211 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 134 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 133 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 148 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 240 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 193 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 118 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 283 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 246 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 38 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 188 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 307 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 199 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 116 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 66 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 241 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 301 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 18 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 132 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 29 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 78 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 74 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 119 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 236 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 42 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 33 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 28 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 52 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 121 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 290 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 115 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 314 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 163 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 281 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 58 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 25 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 114 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 166 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 31 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 274 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 206 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 279 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 280 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 313 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 44 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 169 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 129 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 189 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 150 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 259 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 94 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 288 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 99 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 207 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 47 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 73 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 82 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 285 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 310 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 79 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 216 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 84 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 104 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 124 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 238 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 209 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 185 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 267 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 70 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 191 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 8 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 304 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 198 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 64 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 222 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 91 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 60 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 158 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 156 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 229 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 144 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 220 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 22 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 11 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 271 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 277 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 16 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 40 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 72 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 128 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 145 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 36 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 95 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 138 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 294 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 232 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]
[info | PowerModels]: updated generator 153 cost function with order 2 to a function of order 3: [0.0, 100.0, 0.0]

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

This is Ipopt version 3.14.4, running with linear solver MUMPS 5.4.1.

Number of nonzeros in equality constraint Jacobian...:    14368
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:    39381

Total number of variables............................:     3101
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     1036
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2078
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  0.0000000e+00 1.01e+02 0.00e+00  -1.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  3.9060543e+01 1.00e+02 2.63e+02  -1.0 4.85e+01    -  3.98e-02 1.27e-02h  1
   2  4.0257127e+01 1.00e+02 1.07e+03  -1.0 3.14e+01    -  5.17e-02 1.96e-04h  1
   3  6.7457544e+02 9.83e+01 6.25e+03  -1.0 5.76e+00    -  1.00e-02 1.76e-02h  1
   4  8.2448766e+02 9.81e+01 6.32e+03  -1.0 5.54e+00    -  5.88e-02 2.20e-03h  1
   5  9.8745231e+02 9.79e+01 6.41e+03  -1.0 7.69e-01    -  3.17e-02 2.17e-03h  1
   6  1.2962344e+03 9.75e+01 1.83e+04  -1.0 7.66e-01    -  1.78e-01 3.64e-03h  1
   7  1.8727126e+03 9.70e+01 6.52e+04  -1.0 7.67e-01    -  5.60e-02 5.67e-03h  1
   8  3.2249300e+03 9.60e+01 4.55e+05  -1.0 7.67e-01    -  3.93e-01 1.02e-02h  1
   9  5.1666164e+03 9.49e+01 4.91e+05  -1.0 7.57e-01    -  2.04e-01 1.11e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  5.8063087e+03 9.47e+01 1.26e+06  -1.0 1.63e+00    -  2.42e-02 2.53e-03h  1
  11  9.2716127e+03 9.40e+01 8.62e+05  -1.0 1.69e+00    -  2.41e-04 7.50e-03h  1
  12  1.0046836e+04 9.38e+01 8.05e+05  -1.0 2.00e+00    -  2.49e-04 1.22e-03h  1
  13  1.1032818e+04 9.37e+01 1.40e+06  -1.0 2.01e+00    -  1.16e-02 1.40e-03h  1
  14  1.2440160e+04 9.35e+01 1.52e+06  -1.0 1.94e+00    -  3.83e-03 1.78e-03h  1
  15  1.2483087e+04 9.35e+01 1.77e+07  -1.0 1.64e+01    -  3.36e-03 4.33e-05h  1
  16  1.3658840e+04 9.35e+01 3.07e+07  -1.0 2.82e+01    -  1.92e-03 4.88e-04h  1
  17r 1.3658840e+04 9.35e+01 1.00e+03   1.5 0.00e+00    -  0.00e+00 3.08e-07R  5
  18r 1.4059284e+05 9.29e+01 1.03e+03   1.5 2.71e+03    -  6.89e-04 2.09e-03f  1
  19r 1.4059284e+05 9.29e+01 9.99e+02   1.5 0.00e+00    -  0.00e+00 2.71e-07R  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20r 2.0086549e+05 9.24e+01 9.97e+02   1.5 1.48e+03    -  1.73e-03 1.88e-03f  1
  21r 2.1852610e+05 9.14e+01 9.94e+02   0.8 1.94e+03    -  3.39e-03 2.66e-03f  1
  22  2.1740891e+05 9.12e+01 2.67e+05  -1.0 1.88e+01    -  6.22e-02 2.66e-03f  1
  23  2.1737589e+05 9.12e+01 2.67e+05  -1.0 1.88e+01    -  1.12e-01 7.78e-05f  1
  24  2.1105650e+05 8.98e+01 2.63e+05  -1.0 1.89e+01    -  6.74e-02 1.50e-02f  1
  25  2.1098921e+05 8.98e+01 3.61e+05  -1.0 1.68e+01    -  3.38e-01 1.68e-04f  1
  26  2.0958710e+05 8.90e+01 3.60e+05  -1.0 1.00e+01    -  1.12e-02 8.45e-03f  1
  27  2.0957283e+05 8.90e+01 3.64e+05  -1.0 8.22e+00    -  2.54e-02 1.03e-04f  1
  28  2.0909872e+05 8.86e+01 3.65e+05  -1.0 2.50e+00    -  7.25e-02 5.29e-03f  1
  29  2.0886874e+05 8.62e+01 3.53e+05  -1.0 2.44e+00    -  1.37e-01 2.71e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.1257716e+05 8.36e+01 2.45e+05  -1.0 2.32e+00    -  2.44e-01 2.94e-02h  1
  31  2.1263382e+05 8.36e+01 2.45e+05  -1.0 2.18e+00    -  2.90e-02 3.27e-04h  1
  32  2.1278507e+05 8.36e+01 2.45e+05  -1.0 1.07e+00    -  3.34e-05 2.81e-04h  1
  33  2.1301821e+05 8.34e+01 2.44e+05  -1.0 1.85e+00    -  1.21e-06 2.17e-03h  1
  34  2.1513871e+05 8.08e+01 2.37e+05  -1.0 2.29e+00    -  3.87e-02 3.10e-02h  1
  35  2.1497692e+05 8.05e+01 2.36e+05  -1.0 2.03e+00    -  2.91e-02 4.39e-03f  1
  36  2.1481750e+05 7.90e+01 2.31e+05  -1.0 1.99e+00    -  2.93e-04 1.82e-02f  1
  37  2.1475849e+05 7.90e+01 2.31e+05  -1.0 1.90e+00    -  8.62e-05 4.07e-04f  1
  38  2.1470656e+05 7.90e+01 2.31e+05  -1.0 1.88e+00    -  1.25e-02 3.55e-04f  1
  39  2.1432619e+05 7.87e+01 2.30e+05  -1.0 1.86e+00    -  8.51e-04 2.88e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.1413808e+05 7.86e+01 2.30e+05  -1.0 1.84e+00    -  1.54e-02 1.44e-03f  1
  41  2.1338689e+05 7.81e+01 2.29e+05  -1.0 1.81e+00    -  6.60e-03 7.08e-03f  1
  42  2.1337034e+05 7.80e+01 2.28e+05  -1.0 1.57e+00    -  2.22e-02 5.26e-04f  1
  43  2.1345227e+05 7.74e+01 3.21e+05  -1.0 1.52e+00    -  4.46e-02 7.79e-03h  1
  44  2.1344310e+05 7.65e+01 3.08e+05  -1.0 1.46e+00    -  7.79e-03 1.17e-02f  1
  45  2.1564641e+05 7.29e+01 2.13e+05  -1.0 1.42e+00    -  1.33e-04 4.74e-02h  1
  46  2.1434450e+05 7.02e+01 2.24e+05  -1.0 1.22e+00    -  2.38e-02 3.74e-02f  1
  47  2.1429972e+05 7.01e+01 2.15e+05  -1.0 1.08e+00    -  5.08e-02 4.84e-04f  1
  48  2.1430858e+05 7.01e+01 2.44e+05  -1.0 1.18e+00    -  5.16e-02 2.66e-04h  1
  49  2.1478073e+05 6.94e+01 2.37e+05  -1.0 1.18e+00    -  2.54e-03 1.05e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.1478571e+05 6.94e+01 4.81e+05  -1.0 1.17e+00    -  1.09e-01 1.28e-04h  1
  51  2.1575425e+05 6.80e+01 4.63e+05  -1.0 1.17e+00    -  1.63e-02 1.93e-02h  1
  52  2.1580317e+05 6.79e+01 7.37e+05  -1.0 1.14e+00    -  8.63e-02 1.34e-03h  1
  53  2.1927998e+05 6.38e+01 5.33e+05  -1.0 1.14e+00    -  9.11e-03 6.16e-02h  1
  54  2.1932936e+05 6.29e+01 9.32e+05  -1.0 1.06e+00    -  1.61e-01 1.30e-02h  1
  55  2.1976450e+05 5.81e+01 1.03e+06  -1.0 1.05e+00    -  1.55e-01 7.73e-02h  1
  56  2.1754424e+05 5.62e+01 1.02e+06  -1.0 9.65e-01    -  4.18e-02 3.14e-02f  1
  57  2.1523561e+05 5.49e+01 9.76e+05  -1.0 9.34e-01    -  9.40e-03 2.39e-02f  1
  58  2.1202382e+05 5.34e+01 1.03e+06  -1.0 9.11e-01    -  1.11e-01 2.80e-02f  1
  59  2.0694953e+05 5.14e+01 9.71e+05  -1.0 8.85e-01    -  1.80e-03 3.74e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  2.0587191e+05 5.10e+01 9.69e+05  -1.0 8.50e-01    -  5.40e-02 6.52e-03f  1
  61  1.8722379e+05 4.51e+01 8.60e+05  -1.0 8.44e-01    -  3.26e-02 1.16e-01f  1
  62  1.6753651e+05 4.10e+01 8.88e+05  -1.0 7.47e-01    -  1.08e-02 8.98e-02f  1
  63  1.2467739e+05 3.30e+01 1.12e+06  -1.0 9.16e-01    -  1.38e-03 1.95e-01f  1
  64  1.1958055e+05 3.23e+01 1.13e+06  -1.0 9.05e-01    -  1.30e-02 2.25e-02f  1
  65  1.1951349e+05 3.23e+01 1.11e+06  -1.0 6.80e-01    -  5.23e-03 2.99e-04f  1
  66  7.5747654e+04 2.40e+01 1.74e+06  -1.0 5.51e-01    -  9.05e-03 2.55e-01f  1
  67  7.5390679e+04 2.40e+01 1.68e+06  -1.0 4.32e-01    -  1.42e-02 2.73e-03f  1
  68  7.5385858e+04 2.40e+01 1.32e+06  -1.0 4.28e-01    -  6.91e-02 3.73e-05f  1
  69  7.4388551e+04 2.38e+01 1.26e+06  -1.0 4.19e-01    -  1.49e-02 7.96e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  7.4296644e+04 2.37e+01 1.26e+06  -1.0 4.14e-01    -  8.06e-04 7.45e-04f  1
  71  6.4831331e+04 2.14e+01 1.75e+06  -1.0 4.13e-01    -  9.31e-03 9.82e-02f  1
  72  6.4134213e+04 2.12e+01 1.68e+06  -1.0 3.79e-01    -  1.75e-02 1.03e-02f  1
  73  6.0471164e+04 1.76e+01 2.25e+06  -1.0 3.76e-01    -  4.94e-02 1.71e-01f  1
  74  6.0500426e+04 1.75e+01 2.26e+06  -1.0 3.21e-01    -  6.58e-04 1.90e-03h  1
  75  6.0500361e+04 1.75e+01 2.25e+06  -1.0 3.18e-01    -  8.97e-04 3.28e-05h  1
  76  6.0494787e+04 1.74e+01 2.14e+06  -1.0 3.16e-01    -  1.89e-02 5.93e-03f  1
  77  6.0493018e+04 1.74e+01 2.14e+06  -1.0 3.01e-01    -  2.86e-04 1.32e-04f  1
  78  6.0482519e+04 1.74e+01 2.14e+06  -1.0 2.73e-01    -  2.37e-04 2.56e-04f  1
  79  6.0418530e+04 1.74e+01 2.09e+06  -1.0 2.71e-01    -  7.46e-03 1.53e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  6.0340429e+04 1.74e+01 2.08e+06  -1.0 2.70e-01    -  2.00e-03 1.89e-03f  1
  81  5.9679315e+04 1.71e+01 2.01e+06  -1.0 2.69e-01    -  2.23e-02 1.79e-02f  1
  82  5.8776007e+04 1.66e+01 2.17e+06  -1.0 2.66e-01    -  3.54e-04 2.93e-02f  1
  83  5.7494399e+04 1.50e+01 2.56e+06  -1.0 2.62e-01    -  1.09e-02 9.43e-02f  1
  84  5.6692535e+04 1.42e+01 2.77e+06  -1.0 2.04e-01    -  3.68e-03 5.27e-02f  1
  85  5.6645815e+04 1.39e+01 2.69e+06  -1.0 1.95e-01    -  2.38e-02 1.90e-02f  1
  86  5.4022178e+04 1.29e+01 2.75e+06  -1.0 2.25e-01    -  4.71e-04 7.15e-02f  1
  87  4.4852667e+04 1.12e+01 2.39e+06  -1.0 2.45e-01    -  5.80e-03 1.30e-01f  1
  88  4.4744406e+04 1.12e+01 2.39e+06  -1.0 2.17e-01    -  4.29e-02 1.96e-03f  1
  89  2.9164585e+04 6.36e+00 1.38e+06  -1.0 2.12e-01    -  3.63e-03 4.31e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.9086350e+04 6.32e+00 1.37e+06  -1.0 1.28e-01    -  6.50e-02 7.58e-03f  1
  91  2.8330308e+04 5.93e+00 1.29e+06  -1.0 1.28e-01    -  1.30e-03 6.12e-02f  1
  92  2.8175335e+04 5.86e+00 1.27e+06  -1.0 1.22e-01    -  1.96e-02 1.20e-02f  1
  93  2.7342711e+04 5.50e+00 1.19e+06  -1.0 1.21e-01    -  6.82e-03 6.18e-02f  1
  94  2.6808148e+04 5.30e+00 1.15e+06  -1.0 1.15e-01    -  1.26e-02 3.60e-02f  1
  95  2.6111589e+04 7.63e-01 1.36e+06  -1.0 1.12e-01    -  1.27e-02 8.52e-01f  1
  96  2.2781091e+04 4.54e-01 1.17e+06  -1.0 4.28e-02    -  6.43e-02 4.04e-01f  1
  97  1.4826422e+04 4.13e-03 4.15e+05  -1.0 3.24e-02    -  1.06e-02 1.00e+00f  1
  98  1.1513172e+04 9.38e-04 4.22e+05  -1.0 3.00e-02    -  3.16e-02 1.00e+00f  1
  99  7.0891068e+03 3.39e-03 4.01e+05  -1.0 4.85e-02    -  1.09e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.8480744e+03 5.49e-05 3.06e+05  -1.0 7.14e-03    -  2.41e-01 1.00e+00f  1
 101  6.5042522e+03 7.36e-04 3.07e+05  -1.0 5.40e-02    -  3.38e-02 1.00e+00f  1
 102  6.3915028e+03 5.77e-06 2.29e+05  -1.0 3.95e-03    -  2.53e-01 1.00e+00f  1
 103  4.6847849e+03 1.55e-04 2.15e+05  -1.0 2.80e-02    -  3.82e-02 1.00e+00f  1
 104  2.6498052e+03 6.10e-04 1.44e+05  -1.0 8.46e-02    -  2.04e-01 1.00e+00f  1
 105  1.4857445e+03 1.12e-03 9.03e+04  -1.0 1.30e-01    -  2.27e-01 1.00e+00f  1
 106  1.4776718e+03 1.96e-06 3.51e+04  -1.0 6.43e-03    -  5.88e-01 1.00e+00f  1
 107  1.4673818e+03 5.49e-07 3.79e+04  -1.0 3.60e-03    -  1.31e-01 1.00e+00f  1
 108  1.4230345e+03 3.07e-06 2.05e+04  -1.0 8.43e-03    -  6.43e-02 4.60e-01f  1
 109  1.3123143e+03 2.44e-05 3.12e+03  -1.0 2.64e-02    -  1.68e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.4464079e+02 3.25e-03 1.37e+03  -1.0 5.09e-01    -  5.99e-02 5.78e-01f  1
 111  6.3832229e+02 3.19e-03 4.63e+03  -1.0 2.40e-01    -  1.00e+00 1.91e-02f  1
 112  4.9453614e+02 1.51e-03 4.19e+03  -1.0 2.09e-01    -  7.98e-01 1.00e+00f  1
 113  4.9390216e+02 4.10e-07 8.90e-02  -1.0 4.79e-03    -  1.00e+00 1.00e+00f  1
 114  4.9366441e+02 8.40e-09 1.93e+01  -2.5 2.98e-04    -  1.00e+00 9.81e-01f  1
 115  4.9366479e+02 5.61e-11 2.76e-04  -2.5 8.86e-06    -  1.00e+00 1.00e+00f  1
 116  4.9365896e+02 4.85e-11 1.03e-04  -3.8 7.73e-06    -  1.00e+00 1.00e+00f  1
 117  4.9365876e+02 3.99e-11 4.40e-07  -5.7 4.91e-07    -  1.00e+00 1.00e+00f  1

Number of Iterations....: 117

                                   (scaled)                 (unscaled)
Objective...............:   4.9365876309659319e+02    4.9365876309659319e+02
Dual infeasibility......:   4.4026513535875243e-07    4.4026513535875243e-07
Constraint violation....:   6.5897604276590604e-14    3.9945824426013132e-11
Variable bound violation:   9.9298692601834659e-09    9.9298692601834659e-09
Complementarity.........:   2.0243677754892396e-06    2.0243677754892396e-06
Overall NLP error.......:   2.0243677754892396e-06    2.0243677754892396e-06


Number of objective function evaluations             = 129
Number of objective gradient evaluations             = 117
Number of equality constraint evaluations            = 129
Number of inequality constraint evaluations          = 0
Number of equality constraint Jacobian evaluations   = 120
Number of inequality constraint Jacobian evaluations = 0
Number of Lagrangian Hessian evaluations             = 117
Total seconds in IPOPT                               = 3.082

